sim=LightningOMPBinStream,gate=H,omp=4,tgt=10,qubits=30,Hadamard,t_avg=379.342,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=10,qubits=30,Hadamard,t_avg=155.871,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=10,qubits=30,Hadamard,t_avg=152.254,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=11,qubits=30,Hadamard,t_avg=1381.31,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=11,qubits=30,Hadamard,t_avg=387.238,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=11,qubits=30,Hadamard,t_avg=155.091,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=11,qubits=30,Hadamard,t_avg=152.046,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=12,qubits=30,Hadamard,t_avg=1399.81,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=12,qubits=30,Hadamard,t_avg=380.013,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=12,qubits=30,Hadamard,t_avg=155.986,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=12,qubits=30,Hadamard,t_avg=163.72,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=13,qubits=30,Hadamard,t_avg=1493.39,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=13,qubits=30,Hadamard,t_avg=398.944,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=13,qubits=30,Hadamard,t_avg=171.8,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=13,qubits=30,Hadamard,t_avg=164.958,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=14,qubits=30,Hadamard,t_avg=1520.31,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=14,qubits=30,Hadamard,t_avg=397.765,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=14,qubits=30,Hadamard,t_avg=171.417,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=14,qubits=30,Hadamard,t_avg=164.683,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=15,qubits=30,Hadamard,t_avg=1495.45,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=15,qubits=30,Hadamard,t_avg=399.816,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=15,qubits=30,Hadamard,t_avg=171.858,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=15,qubits=30,Hadamard,t_avg=165.1,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=16,qubits=30,Hadamard,t_avg=1371.55,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=16,qubits=30,Hadamard,t_avg=375.807,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=16,qubits=30,Hadamard,t_avg=150.916,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=16,qubits=30,Hadamard,t_avg=148.473,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=17,qubits=30,Hadamard,t_avg=1488.16,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=17,qubits=30,Hadamard,t_avg=392.345,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=17,qubits=30,Hadamard,t_avg=170.153,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=17,qubits=30,Hadamard,t_avg=165.002,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=18,qubits=30,Hadamard,t_avg=1410.31,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=18,qubits=30,Hadamard,t_avg=381.744,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=16,tgt=18,qubits=30,Hadamard,t_avg=157.395,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=32,tgt=18,qubits=30,Hadamard,t_avg=155.037,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=1,tgt=19,qubits=30,Hadamard,t_avg=1390.16,t_ratio=1/1000,AVX512
sim=LightningOMPBinStream,gate=H,omp=4,tgt=19,qubits=30,Hadamard,t_avg=384.502,t_ratio=1/1000,AVX512
