name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=9,qubits=30,CNOT,t_avg=76.0356,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=10,qubits=30,CNOT,t_avg=693.731,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=10,qubits=30,CNOT,t_avg=191.807,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=10,qubits=30,CNOT,t_avg=79.5069,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=10,qubits=30,CNOT,t_avg=75.9511,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=11,qubits=30,CNOT,t_avg=706.051,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=11,qubits=30,CNOT,t_avg=191.938,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=11,qubits=30,CNOT,t_avg=79.6716,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=11,qubits=30,CNOT,t_avg=76.0056,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=12,qubits=30,CNOT,t_avg=775.932,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=12,qubits=30,CNOT,t_avg=191.876,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=12,qubits=30,CNOT,t_avg=79.5685,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=12,qubits=30,CNOT,t_avg=75.9905,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=13,qubits=30,CNOT,t_avg=750.425,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=13,qubits=30,CNOT,t_avg=200.519,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=13,qubits=30,CNOT,t_avg=87.2304,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=13,qubits=30,CNOT,t_avg=82.342,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=14,qubits=30,CNOT,t_avg=749.706,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=14,qubits=30,CNOT,t_avg=197.022,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=14,qubits=30,CNOT,t_avg=87.4823,t_ratio=1/1000,kernel=AVX512
