LightningOMPBinStream,H,1,0,30,Hadamard,1389.18,1/1000,AVX512
LightningOMPBinStream,H,4,0,30,Hadamard,380.199,1/1000,AVX512
LightningOMPBinStream,H,16,0,30,Hadamard,155.573,1/1000,AVX512
LightningOMPBinStream,H,32,0,30,Hadamard,151.775,1/1000,AVX512
LightningOMPBinStream,H,1,1,30,Hadamard,1432.34,1/1000,AVX512
LightningOMPBinStream,H,4,1,30,Hadamard,380.674,1/1000,AVX512
LightningOMPBinStream,H,16,1,30,Hadamard,156.314,1/1000,AVX512
LightningOMPBinStream,H,32,1,30,Hadamard,152.378,1/1000,AVX512
LightningOMPBinStream,H,1,2,30,Hadamard,1373.81,1/1000,AVX512
LightningOMPBinStream,H,4,2,30,Hadamard,379.325,1/1000,AVX512
LightningOMPBinStream,H,16,2,30,Hadamard,155.79,1/1000,AVX512
LightningOMPBinStream,H,32,2,30,Hadamard,152.802,1/1000,AVX512
LightningOMPBinStream,H,1,3,30,Hadamard,1374.05,1/1000,AVX512
LightningOMPBinStream,H,4,3,30,Hadamard,379.593,1/1000,AVX512
LightningOMPBinStream,H,16,3,30,Hadamard,155.724,1/1000,AVX512
LightningOMPBinStream,H,32,3,30,Hadamard,152.677,1/1000,AVX512
LightningOMPBinStream,H,1,4,30,Hadamard,1399.91,1/1000,AVX512
LightningOMPBinStream,H,4,4,30,Hadamard,379.9,1/1000,AVX512
LightningOMPBinStream,H,16,4,30,Hadamard,156.131,1/1000,AVX512
LightningOMPBinStream,H,32,4,30,Hadamard,177.792,1/1000,AVX512
LightningOMPBinStream,H,1,5,30,Hadamard,1368.1,1/1000,AVX512
LightningOMPBinStream,H,4,5,30,Hadamard,387.548,1/1000,AVX512
LightningOMPBinStream,H,16,5,30,Hadamard,155.375,1/1000,AVX512
LightningOMPBinStream,H,32,5,30,Hadamard,152.186,1/1000,AVX512
LightningOMPBinStream,H,1,6,30,Hadamard,1381.11,1/1000,AVX512
LightningOMPBinStream,H,4,6,30,Hadamard,379.092,1/1000,AVX512
LightningOMPBinStream,H,16,6,30,Hadamard,155.013,1/1000,AVX512
LightningOMPBinStream,H,32,6,30,Hadamard,152.085,1/1000,AVX512
LightningOMPBinStream,H,1,7,30,Hadamard,1415.14,1/1000,AVX512
LightningOMPBinStream,H,4,7,30,Hadamard,378.608,1/1000,AVX512
LightningOMPBinStream,H,16,7,30,Hadamard,155.08,1/1000,AVX512
LightningOMPBinStream,H,32,7,30,Hadamard,152.154,1/1000,AVX512
LightningOMPBinStream,H,1,8,30,Hadamard,1424.21,1/1000,AVX512
LightningOMPBinStream,H,4,8,30,Hadamard,372.077,1/1000,AVX512
LightningOMPBinStream,H,16,8,30,Hadamard,155.831,1/1000,AVX512
LightningOMPBinStream,H,32,8,30,Hadamard,153.863,1/1000,AVX512
