IQSBin,CNOT,4,0,26,30,CNOT,397.049,1/1000,None
IQSBin,CNOT,16,0,26,30,CNOT,180.156,1/1000,None
IQSBin,CNOT,32,0,26,30,CNOT,154.717,1/1000,None
IQSBin,CNOT,1,0,27,30,CNOT,1465.17,1/1000,None
IQSBin,CNOT,4,0,27,30,CNOT,398.848,1/1000,None
IQSBin,CNOT,16,0,27,30,CNOT,179.843,1/1000,None
IQSBin,CNOT,32,0,27,30,CNOT,154.886,1/1000,None
IQSBin,CNOT,1,0,28,30,CNOT,1472.64,1/1000,None
IQSBin,CNOT,4,0,28,30,CNOT,400.885,1/1000,None
IQSBin,CNOT,16,0,28,30,CNOT,180.069,1/1000,None
IQSBin,CNOT,32,0,28,30,CNOT,154.693,1/1000,None
IQSBin,CNOT,1,0,29,30,CNOT,1472.46,1/1000,None
IQSBin,CNOT,4,0,29,30,CNOT,399.358,1/1000,None
IQSBin,CNOT,16,0,29,30,CNOT,179.975,1/1000,None
IQSBin,CNOT,32,0,29,30,CNOT,154.532,1/1000,None
IQSBin,CNOT,1,1,0,30,CNOT,1961.32,1/1000,None
IQSBin,CNOT,4,1,0,30,CNOT,507.334,1/1000,None
IQSBin,CNOT,16,1,0,30,CNOT,198.151,1/1000,None
IQSBin,CNOT,32,1,0,30,CNOT,158.065,1/1000,None
IQSBin,CNOT,1,1,2,30,CNOT,2131.61,1/1000,None
IQSBin,CNOT,4,1,2,30,CNOT,547.266,1/1000,None
IQSBin,CNOT,16,1,2,30,CNOT,205.853,1/1000,None
IQSBin,CNOT,32,1,2,30,CNOT,176.393,1/1000,None
IQSBin,CNOT,1,1,3,30,CNOT,2066.87,1/1000,None
IQSBin,CNOT,4,1,3,30,CNOT,530.438,1/1000,None
IQSBin,CNOT,16,1,3,30,CNOT,202.838,1/1000,None
IQSBin,CNOT,32,1,3,30,CNOT,173.557,1/1000,None
IQSBin,CNOT,1,1,4,30,CNOT,2019.79,1/1000,None
IQSBin,CNOT,4,1,4,30,CNOT,520.827,1/1000,None
IQSBin,CNOT,16,1,4,30,CNOT,200.337,1/1000,None
IQSBin,CNOT,32,1,4,30,CNOT,158.032,1/1000,None
IQSBin,CNOT,1,1,5,30,CNOT,1828.11,1/1000,None
IQSBin,CNOT,4,1,5,30,CNOT,473.832,1/1000,None
IQSBin,CNOT,16,1,5,30,CNOT,190.733,1/1000,None
IQSBin,CNOT,32,1,5,30,CNOT,155.162,1/1000,None
IQSBin,CNOT,1,1,6,30,CNOT,1820.29,1/1000,None
IQSBin,CNOT,4,1,6,30,CNOT,475.832,1/1000,None
IQSBin,CNOT,16,1,6,30,CNOT,192.152,1/1000,None
IQSBin,CNOT,32,1,6,30,CNOT,154.85,1/1000,None
IQSBin,CNOT,1,1,7,30,CNOT,1891.96,1/1000,None
IQSBin,CNOT,4,1,7,30,CNOT,495.643,1/1000,None
IQSBin,CNOT,16,1,7,30,CNOT,192.464,1/1000,None
IQSBin,CNOT,32,1,7,30,CNOT,154.97,1/1000,None
IQSBin,CNOT,1,1,8,30,CNOT,1474.14,1/1000,None
IQSBin,CNOT,4,1,8,30,CNOT,395.543,1/1000,None
IQSBin,CNOT,16,1,8,30,CNOT,175.439,1/1000,None
IQSBin,CNOT,32,1,8,30,CNOT,152.401,1/1000,None
IQSBin,CNOT,1,1,9,30,CNOT,1419.22,1/1000,None
IQSBin,CNOT,4,1,9,30,CNOT,380.676,1/1000,None
IQSBin,CNOT,16,1,9,30,CNOT,174.022,1/1000,None
IQSBin,CNOT,32,1,9,30,CNOT,154.293,1/1000,None
IQSBin,CNOT,1,1,10,30,CNOT,1391.3,1/1000,None
IQSBin,CNOT,4,1,10,30,CNOT,379.06,1/1000,None
IQSBin,CNOT,16,1,10,30,CNOT,170.532,1/1000,None
IQSBin,CNOT,32,1,10,30,CNOT,154.608,1/1000,None
IQSBin,CNOT,1,1,11,30,CNOT,1414.07,1/1000,None
IQSBin,CNOT,4,1,11,30,CNOT,383.244,1/1000,None
IQSBin,CNOT,16,1,11,30,CNOT,174.079,1/1000,None
IQSBin,CNOT,32,1,11,30,CNOT,159.676,1/1000,None
IQSBin,CNOT,1,1,12,30,CNOT,1581.17,1/1000,None
IQSBin,CNOT,4,1,12,30,CNOT,423.259,1/1000,None
IQSBin,CNOT,16,1,12,30,CNOT,185.969,1/1000,None
IQSBin,CNOT,32,1,12,30,CNOT,162.114,1/1000,None
IQSBin,CNOT,1,1,13,30,CNOT,1455.45,1/1000,None
IQSBin,CNOT,4,1,13,30,CNOT,391.874,1/1000,None
IQSBin,CNOT,16,1,13,30,CNOT,175.951,1/1000,None
IQSBin,CNOT,32,1,13,30,CNOT,154.815,1/1000,None
IQSBin,CNOT,1,1,14,30,CNOT,1579.38,1/1000,None
IQSBin,CNOT,4,1,14,30,CNOT,424.06,1/1000,None
IQSBin,CNOT,16,1,14,30,CNOT,185.919,1/1000,None
IQSBin,CNOT,32,1,14,30,CNOT,163.104,1/1000,None
IQSBin,CNOT,1,1,15,30,CNOT,1577.43,1/1000,None
IQSBin,CNOT,4,1,15,30,CNOT,423.814,1/1000,None
IQSBin,CNOT,16,1,15,30,CNOT,186.154,1/1000,None
IQSBin,CNOT,32,1,15,30,CNOT,162.752,1/1000,None
IQSBin,CNOT,1,1,16,30,CNOT,1578.48,1/1000,None
IQSBin,CNOT,4,1,16,30,CNOT,429.736,1/1000,None
IQSBin,CNOT,16,1,16,30,CNOT,185.5,1/1000,None
IQSBin,CNOT,32,1,16,30,CNOT,162.428,1/1000,None
IQSBin,CNOT,1,1,17,30,CNOT,1433.21,1/1000,None
IQSBin,CNOT,4,1,17,30,CNOT,427.552,1/1000,None
IQSBin,CNOT,16,1,17,30,CNOT,184.48,1/1000,None
IQSBin,CNOT,32,1,17,30,CNOT,157.784,1/1000,None
IQSBin,CNOT,1,1,18,30,CNOT,1432.63,1/1000,None
IQSBin,CNOT,4,1,18,30,CNOT,389.341,1/1000,None
IQSBin,CNOT,16,1,18,30,CNOT,177.558,1/1000,None
IQSBin,CNOT,32,1,18,30,CNOT,155.116,1/1000,None
IQSBin,CNOT,1,1,19,30,CNOT,1429.85,1/1000,None
IQSBin,CNOT,4,1,19,30,CNOT,390.044,1/1000,None
IQSBin,CNOT,16,1,19,30,CNOT,177.653,1/1000,None
IQSBin,CNOT,32,1,19,30,CNOT,155.393,1/1000,None
IQSBin,CNOT,1,1,20,30,CNOT,1431.83,1/1000,None
IQSBin,CNOT,4,1,20,30,CNOT,388.001,1/1000,None
IQSBin,CNOT,16,1,20,30,CNOT,177.413,1/1000,None
IQSBin,CNOT,32,1,20,30,CNOT,155.203,1/1000,None
IQSBin,CNOT,1,1,21,30,CNOT,1433.03,1/1000,None
IQSBin,CNOT,4,1,21,30,CNOT,387.902,1/1000,None
IQSBin,CNOT,16,1,21,30,CNOT,177.373,1/1000,None
IQSBin,CNOT,32,1,21,30,CNOT,162.723,1/1000,None
IQSBin,CNOT,1,1,22,30,CNOT,1434.14,1/1000,None
IQSBin,CNOT,4,1,22,30,CNOT,389.527,1/1000,None
IQSBin,CNOT,16,1,22,30,CNOT,177.576,1/1000,None
IQSBin,CNOT,32,1,22,30,CNOT,155.121,1/1000,None
IQSBin,CNOT,1,1,23,30,CNOT,1432.37,1/1000,None
IQSBin,CNOT,4,1,23,30,CNOT,387.635,1/1000,None
IQSBin,CNOT,16,1,23,30,CNOT,177.394,1/1000,None
IQSBin,CNOT,32,1,23,30,CNOT,155.253,1/1000,None
IQSBin,CNOT,1,1,24,30,CNOT,1432.25,1/1000,None
IQSBin,CNOT,4,1,24,30,CNOT,389.548,1/1000,None
IQSBin,CNOT,16,1,24,30,CNOT,177.614,1/1000,None
IQSBin,CNOT,32,1,24,30,CNOT,155.277,1/1000,None
IQSBin,CNOT,1,1,25,30,CNOT,1433.9,1/1000,None
IQSBin,CNOT,4,1,25,30,CNOT,387.751,1/1000,None
IQSBin,CNOT,16,1,25,30,CNOT,177.483,1/1000,None
IQSBin,CNOT,32,1,25,30,CNOT,155.282,1/1000,None
IQSBin,CNOT,1,1,26,30,CNOT,1433.97,1/1000,None
IQSBin,CNOT,4,1,26,30,CNOT,387.875,1/1000,None
IQSBin,CNOT,16,1,26,30,CNOT,177.849,1/1000,None
IQSBin,CNOT,32,1,26,30,CNOT,154.919,1/1000,None
IQSBin,CNOT,1,1,27,30,CNOT,1433.28,1/1000,None
IQSBin,CNOT,4,1,27,30,CNOT,389.555,1/1000,None
IQSBin,CNOT,16,1,27,30,CNOT,178.678,1/1000,None
IQSBin,CNOT,32,1,27,30,CNOT,155.293,1/1000,None
IQSBin,CNOT,1,1,28,30,CNOT,1437.88,1/1000,None
IQSBin,CNOT,4,1,28,30,CNOT,389.66,1/1000,None
IQSBin,CNOT,16,1,28,30,CNOT,177.793,1/1000,None
IQSBin,CNOT,32,1,28,30,CNOT,154.896,1/1000,None
IQSBin,CNOT,1,1,29,30,CNOT,1437.49,1/1000,None
IQSBin,CNOT,4,1,29,30,CNOT,391.119,1/1000,None
IQSBin,CNOT,16,1,29,30,CNOT,177.793,1/1000,None
IQSBin,CNOT,32,1,29,30,CNOT,155.126,1/1000,None
IQSBin,CNOT,1,2,0,30,CNOT,2085.02,1/1000,None
IQSBin,CNOT,4,2,0,30,CNOT,539.957,1/1000,None
IQSBin,CNOT,16,2,0,30,CNOT,200.685,1/1000,None
IQSBin,CNOT,32,2,0,30,CNOT,155.241,1/1000,None
IQSBin,CNOT,1,2,1,30,CNOT,2032.41,1/1000,None
IQSBin,CNOT,4,2,1,30,CNOT,520.553,1/1000,None
IQSBin,CNOT,16,2,1,30,CNOT,197.608,1/1000,None
IQSBin,CNOT,32,2,1,30,CNOT,153.491,1/1000,None
IQSBin,CNOT,1,2,3,30,CNOT,1905.81,1/1000,None
IQSBin,CNOT,4,2,3,30,CNOT,495.554,1/1000,None
IQSBin,CNOT,16,2,3,30,CNOT,191.64,1/1000,None
IQSBin,CNOT,32,2,3,30,CNOT,151.074,1/1000,None
IQSBin,CNOT,1,2,4,30,CNOT,1869.18,1/1000,None
IQSBin,CNOT,4,2,4,30,CNOT,481.844,1/1000,None
IQSBin,CNOT,16,2,4,30,CNOT,190.642,1/1000,None
IQSBin,CNOT,32,2,4,30,CNOT,150.543,1/1000,None
IQSBin,CNOT,1,2,5,30,CNOT,1867.7,1/1000,None
IQSBin,CNOT,4,2,5,30,CNOT,484.474,1/1000,None
IQSBin,CNOT,16,2,5,30,CNOT,189.261,1/1000,None
IQSBin,CNOT,32,2,5,30,CNOT,150.111,1/1000,None
IQSBin,CNOT,1,2,6,30,CNOT,1994.4,1/1000,None
IQSBin,CNOT,4,2,6,30,CNOT,509.127,1/1000,None
IQSBin,CNOT,16,2,6,30,CNOT,196.056,1/1000,None
IQSBin,CNOT,32,2,6,30,CNOT,154.587,1/1000,None
IQSBin,CNOT,1,2,7,30,CNOT,2366.09,1/1000,None
IQSBin,CNOT,4,2,7,30,CNOT,614.191,1/1000,None
IQSBin,CNOT,16,2,7,30,CNOT,213.609,1/1000,None
IQSBin,CNOT,32,2,7,30,CNOT,162.669,1/1000,None
IQSBin,CNOT,1,2,8,30,CNOT,1580.64,1/1000,None
IQSBin,CNOT,4,2,8,30,CNOT,413.825,1/1000,None
IQSBin,CNOT,16,2,8,30,CNOT,176.309,1/1000,None
IQSBin,CNOT,32,2,8,30,CNOT,155.657,1/1000,None
IQSBin,CNOT,1,2,9,30,CNOT,1505.65,1/1000,None
IQSBin,CNOT,4,2,9,30,CNOT,396.781,1/1000,None
IQSBin,CNOT,16,2,9,30,CNOT,172.393,1/1000,None
IQSBin,CNOT,32,2,9,30,CNOT,147.268,1/1000,None
IQSBin,CNOT,1,2,10,30,CNOT,1472.35,1/1000,None
IQSBin,CNOT,4,2,10,30,CNOT,393.277,1/1000,None
IQSBin,CNOT,16,2,10,30,CNOT,170.39,1/1000,None
IQSBin,CNOT,32,2,10,30,CNOT,147.702,1/1000,None
IQSBin,CNOT,1,2,11,30,CNOT,1489.77,1/1000,None
IQSBin,CNOT,4,2,11,30,CNOT,393.149,1/1000,None
IQSBin,CNOT,16,2,11,30,CNOT,173.186,1/1000,None
IQSBin,CNOT,32,2,11,30,CNOT,151.284,1/1000,None
IQSBin,CNOT,1,2,12,30,CNOT,1737.77,1/1000,None
IQSBin,CNOT,4,2,12,30,CNOT,460.902,1/1000,None
IQSBin,CNOT,16,2,12,30,CNOT,187.579,1/1000,None
IQSBin,CNOT,32,2,12,30,CNOT,172.35,1/1000,None
IQSBin,CNOT,1,2,13,30,CNOT,1624,1/1000,None
IQSBin,CNOT,4,2,13,30,CNOT,420.31,1/1000,None
IQSBin,CNOT,16,2,13,30,CNOT,177.933,1/1000,None
IQSBin,CNOT,32,2,13,30,CNOT,150.215,1/1000,None
IQSBin,CNOT,1,2,14,30,CNOT,1730.63,1/1000,None
IQSBin,CNOT,4,2,14,30,CNOT,452.235,1/1000,None
IQSBin,CNOT,16,2,14,30,CNOT,187.782,1/1000,None
IQSBin,CNOT,32,2,14,30,CNOT,155.645,1/1000,None
IQSBin,CNOT,1,2,15,30,CNOT,1727.2,1/1000,None
IQSBin,CNOT,4,2,15,30,CNOT,458.583,1/1000,None
IQSBin,CNOT,16,2,15,30,CNOT,187.879,1/1000,None
IQSBin,CNOT,32,2,15,30,CNOT,155.936,1/1000,None
IQSBin,CNOT,1,2,16,30,CNOT,1729.76,1/1000,None
IQSBin,CNOT,4,2,16,30,CNOT,451.764,1/1000,None
IQSBin,CNOT,16,2,16,30,CNOT,187.364,1/1000,None
IQSBin,CNOT,32,2,16,30,CNOT,155.751,1/1000,None
IQSBin,CNOT,1,2,17,30,CNOT,1729.84,1/1000,None
IQSBin,CNOT,4,2,17,30,CNOT,422.347,1/1000,None
IQSBin,CNOT,16,2,17,30,CNOT,179.16,1/1000,None
IQSBin,CNOT,32,2,17,30,CNOT,151.6,1/1000,None
IQSBin,CNOT,1,2,18,30,CNOT,1603.12,1/1000,None
IQSBin,CNOT,4,2,18,30,CNOT,424.487,1/1000,None
IQSBin,CNOT,16,2,18,30,CNOT,179.092,1/1000,None
IQSBin,CNOT,32,2,18,30,CNOT,148.231,1/1000,None
IQSBin,CNOT,1,2,19,30,CNOT,1596.97,1/1000,None
IQSBin,CNOT,4,2,19,30,CNOT,424.05,1/1000,None
IQSBin,CNOT,16,2,19,30,CNOT,179.167,1/1000,None
IQSBin,CNOT,32,2,19,30,CNOT,148.205,1/1000,None
IQSBin,CNOT,1,2,20,30,CNOT,1600.63,1/1000,None
IQSBin,CNOT,4,2,20,30,CNOT,423.804,1/1000,None
IQSBin,CNOT,16,2,20,30,CNOT,179.061,1/1000,None
IQSBin,CNOT,32,2,20,30,CNOT,148.196,1/1000,None
IQSBin,CNOT,1,2,21,30,CNOT,1600.66,1/1000,None
IQSBin,CNOT,4,2,21,30,CNOT,422.041,1/1000,None
IQSBin,CNOT,16,2,21,30,CNOT,178.876,1/1000,None
IQSBin,CNOT,32,2,21,30,CNOT,148.203,1/1000,None
IQSBin,CNOT,1,2,22,30,CNOT,1601.02,1/1000,None
IQSBin,CNOT,4,2,22,30,CNOT,424.616,1/1000,None
IQSBin,CNOT,16,2,22,30,CNOT,178.919,1/1000,None
IQSBin,CNOT,32,2,22,30,CNOT,148.305,1/1000,None
IQSBin,CNOT,1,2,23,30,CNOT,1602.94,1/1000,None
IQSBin,CNOT,4,2,23,30,CNOT,423.868,1/1000,None
IQSBin,CNOT,16,2,23,30,CNOT,179.107,1/1000,None
IQSBin,CNOT,32,2,23,30,CNOT,148.259,1/1000,None
IQSBin,CNOT,1,2,24,30,CNOT,1601.06,1/1000,None
IQSBin,CNOT,4,2,24,30,CNOT,421.876,1/1000,None
IQSBin,CNOT,16,2,24,30,CNOT,178.832,1/1000,None
IQSBin,CNOT,32,2,24,30,CNOT,148.324,1/1000,None
IQSBin,CNOT,1,2,25,30,CNOT,1601.5,1/1000,None
IQSBin,CNOT,4,2,25,30,CNOT,421.798,1/1000,None
IQSBin,CNOT,16,2,25,30,CNOT,178.785,1/1000,None
IQSBin,CNOT,32,2,25,30,CNOT,148.622,1/1000,None
IQSBin,CNOT,1,2,26,30,CNOT,1603.09,1/1000,None
IQSBin,CNOT,4,2,26,30,CNOT,423.951,1/1000,None
IQSBin,CNOT,16,2,26,30,CNOT,177.964,1/1000,None
IQSBin,CNOT,32,2,26,30,CNOT,148.452,1/1000,None
IQSBin,CNOT,1,2,27,30,CNOT,1601.3,1/1000,None
IQSBin,CNOT,4,2,27,30,CNOT,423.748,1/1000,None
IQSBin,CNOT,16,2,27,30,CNOT,177.951,1/1000,None
IQSBin,CNOT,32,2,27,30,CNOT,148.424,1/1000,None
IQSBin,CNOT,1,2,28,30,CNOT,1600.77,1/1000,None
IQSBin,CNOT,4,2,28,30,CNOT,415.062,1/1000,None
IQSBin,CNOT,16,2,28,30,CNOT,177.899,1/1000,None
IQSBin,CNOT,32,2,28,30,CNOT,149.004,1/1000,None
IQSBin,CNOT,1,2,29,30,CNOT,1601.65,1/1000,None
IQSBin,CNOT,4,2,29,30,CNOT,413.92,1/1000,None
IQSBin,CNOT,16,2,29,30,CNOT,178.218,1/1000,None
IQSBin,CNOT,32,2,29,30,CNOT,148.73,1/1000,None
IQSBin,CNOT,1,3,0,30,CNOT,1927.27,1/1000,None
IQSBin,CNOT,4,3,0,30,CNOT,495.77,1/1000,None
IQSBin,CNOT,16,3,0,30,CNOT,177.466,1/1000,None
IQSBin,CNOT,32,3,0,30,CNOT,134.682,1/1000,None
IQSBin,CNOT,1,3,1,30,CNOT,1874.83,1/1000,None
IQSBin,CNOT,4,3,1,30,CNOT,485.205,1/1000,None
IQSBin,CNOT,16,3,1,30,CNOT,174.423,1/1000,None
IQSBin,CNOT,32,3,1,30,CNOT,131.979,1/1000,None
IQSBin,CNOT,1,3,2,30,CNOT,1853.52,1/1000,None
IQSBin,CNOT,4,3,2,30,CNOT,481.019,1/1000,None
IQSBin,CNOT,16,3,2,30,CNOT,173.073,1/1000,None
IQSBin,CNOT,32,3,2,30,CNOT,132.829,1/1000,None
IQSBin,CNOT,1,3,4,30,CNOT,1808.76,1/1000,None
IQSBin,CNOT,4,3,4,30,CNOT,467.917,1/1000,None
IQSBin,CNOT,16,3,4,30,CNOT,170.467,1/1000,None
IQSBin,CNOT,32,3,4,30,CNOT,130.446,1/1000,None
IQSBin,CNOT,1,3,5,30,CNOT,1751.38,1/1000,None
IQSBin,CNOT,4,3,5,30,CNOT,452.122,1/1000,None
IQSBin,CNOT,16,3,5,30,CNOT,168.702,1/1000,None
IQSBin,CNOT,32,3,5,30,CNOT,130.316,1/1000,None
IQSBin,CNOT,1,3,6,30,CNOT,1878.54,1/1000,None
IQSBin,CNOT,4,3,6,30,CNOT,487.195,1/1000,None
IQSBin,CNOT,16,3,6,30,CNOT,174.485,1/1000,None
IQSBin,CNOT,32,3,6,30,CNOT,132.624,1/1000,None
IQSBin,CNOT,1,3,7,30,CNOT,2286.91,1/1000,None
IQSBin,CNOT,4,3,7,30,CNOT,589.315,1/1000,None
IQSBin,CNOT,16,3,7,30,CNOT,193.928,1/1000,None
IQSBin,CNOT,32,3,7,30,CNOT,141.431,1/1000,None
IQSBin,CNOT,1,3,8,30,CNOT,1522.1,1/1000,None
IQSBin,CNOT,4,3,8,30,CNOT,395.029,1/1000,None
IQSBin,CNOT,16,3,8,30,CNOT,156.427,1/1000,None
IQSBin,CNOT,32,3,8,30,CNOT,123.666,1/1000,None
IQSBin,CNOT,1,3,9,30,CNOT,1460.75,1/1000,None
IQSBin,CNOT,4,3,9,30,CNOT,381.881,1/1000,None
IQSBin,CNOT,16,3,9,30,CNOT,151.839,1/1000,None
IQSBin,CNOT,32,3,9,30,CNOT,122.541,1/1000,None
IQSBin,CNOT,1,3,10,30,CNOT,1433.74,1/1000,None
IQSBin,CNOT,4,3,10,30,CNOT,374.15,1/1000,None
IQSBin,CNOT,16,3,10,30,CNOT,150.853,1/1000,None
IQSBin,CNOT,32,3,10,30,CNOT,120.482,1/1000,None
IQSBin,CNOT,1,3,11,30,CNOT,1455.05,1/1000,None
IQSBin,CNOT,4,3,11,30,CNOT,377.044,1/1000,None
IQSBin,CNOT,16,3,11,30,CNOT,150.639,1/1000,None
IQSBin,CNOT,32,3,11,30,CNOT,123.757,1/1000,None
IQSBin,CNOT,1,3,12,30,CNOT,1654.35,1/1000,None
IQSBin,CNOT,4,3,12,30,CNOT,427.057,1/1000,None
IQSBin,CNOT,16,3,12,30,CNOT,166.569,1/1000,None
IQSBin,CNOT,32,3,12,30,CNOT,130.361,1/1000,None
IQSBin,CNOT,1,3,13,30,CNOT,1539.41,1/1000,None
