IQSBin,H,1,14,30,Hadamard,1707.24,1/1000,None
IQSBin,H,4,14,30,Hadamard,460.445,1/1000,None
IQSBin,H,16,14,30,Hadamard,191.43,1/1000,None
IQSBin,H,32,14,30,Hadamard,162.426,1/1000,None
IQSBin,H,1,15,30,Hadamard,1705.2,1/1000,None
IQSBin,H,4,15,30,Hadamard,454.451,1/1000,None
IQSBin,H,16,15,30,Hadamard,192.09,1/1000,None
IQSBin,H,32,15,30,Hadamard,162.785,1/1000,None
IQSBin,H,1,16,30,Hadamard,1706.16,1/1000,None
IQSBin,H,4,16,30,Hadamard,460.133,1/1000,None
IQSBin,H,16,16,30,Hadamard,191.275,1/1000,None
IQSBin,H,32,16,30,Hadamard,162.671,1/1000,None
IQSBin,H,1,17,30,Hadamard,1548.75,1/1000,None
IQSBin,H,4,17,30,Hadamard,417.536,1/1000,None
IQSBin,H,16,17,30,Hadamard,182.599,1/1000,None
IQSBin,H,32,17,30,Hadamard,154.386,1/1000,None
IQSBin,H,1,18,30,Hadamard,1549.93,1/1000,None
IQSBin,H,4,18,30,Hadamard,418.994,1/1000,None
IQSBin,H,16,18,30,Hadamard,182.825,1/1000,None
IQSBin,H,32,18,30,Hadamard,154.164,1/1000,None
IQSBin,H,1,19,30,Hadamard,1547.25,1/1000,None
IQSBin,H,4,19,30,Hadamard,416.934,1/1000,None
IQSBin,H,16,19,30,Hadamard,182.523,1/1000,None
IQSBin,H,32,19,30,Hadamard,154.269,1/1000,None
IQSBin,H,1,20,30,Hadamard,1550.25,1/1000,None
IQSBin,H,4,20,30,Hadamard,419.331,1/1000,None
IQSBin,H,16,20,30,Hadamard,182.682,1/1000,None
IQSBin,H,32,20,30,Hadamard,154.401,1/1000,None
IQSBin,H,1,21,30,Hadamard,1550.11,1/1000,None
IQSBin,H,4,21,30,Hadamard,417.416,1/1000,None
IQSBin,H,16,21,30,Hadamard,182.612,1/1000,None
IQSBin,H,32,21,30,Hadamard,154.208,1/1000,None
IQSBin,H,1,22,30,Hadamard,1548.97,1/1000,None
IQSBin,H,4,22,30,Hadamard,416.914,1/1000,None
IQSBin,H,16,22,30,Hadamard,182.693,1/1000,None
IQSBin,H,32,22,30,Hadamard,154.324,1/1000,None
IQSBin,H,1,23,30,Hadamard,1551.38,1/1000,None
IQSBin,H,4,23,30,Hadamard,419.139,1/1000,None
IQSBin,H,16,23,30,Hadamard,182.72,1/1000,None
IQSBin,H,32,23,30,Hadamard,154.141,1/1000,None
IQSBin,H,1,24,30,Hadamard,1549.9,1/1000,None
IQSBin,H,4,24,30,Hadamard,417.545,1/1000,None
IQSBin,H,16,24,30,Hadamard,182.907,1/1000,None
IQSBin,H,32,24,30,Hadamard,154.141,1/1000,None
IQSBin,H,1,25,30,Hadamard,1550.53,1/1000,None
IQSBin,H,4,25,30,Hadamard,418.133,1/1000,None
IQSBin,H,16,25,30,Hadamard,182.698,1/1000,None
IQSBin,H,32,25,30,Hadamard,175.619,1/1000,None
IQSBin,H,1,26,30,Hadamard,1551.36,1/1000,None
IQSBin,H,4,26,30,Hadamard,417.629,1/1000,None
IQSBin,H,16,26,30,Hadamard,183.021,1/1000,None
IQSBin,H,32,26,30,Hadamard,154.509,1/1000,None
IQSBin,H,1,27,30,Hadamard,1549.68,1/1000,None
IQSBin,H,4,27,30,Hadamard,419.717,1/1000,None
IQSBin,H,16,27,30,Hadamard,183.005,1/1000,None
IQSBin,H,32,27,30,Hadamard,154.386,1/1000,None
IQSBin,H,1,28,30,Hadamard,1555.77,1/1000,None
IQSBin,H,4,28,30,Hadamard,420.396,1/1000,None
IQSBin,H,16,28,30,Hadamard,183.245,1/1000,None
IQSBin,H,32,28,30,Hadamard,154.124,1/1000,None
IQSBin,H,1,29,30,Hadamard,1556.87,1/1000,None
IQSBin,H,4,29,30,Hadamard,419.121,1/1000,None
IQSBin,H,16,29,30,Hadamard,183.396,1/1000,None
IQSBin,H,32,29,30,Hadamard,154.513,1/1000,None
QuESTBin,H,1,0,30,Hadamard,1668.56,1/1000,None
QuESTBin,H,4,0,30,Hadamard,437.423,1/1000,None
QuESTBin,H,16,0,30,Hadamard,178.687,1/1000,None
QuESTBin,H,32,0,30,Hadamard,156.558,1/1000,None
QuESTBin,H,1,1,30,Hadamard,1670.59,1/1000,None
QuESTBin,H,4,1,30,Hadamard,437.066,1/1000,None
QuESTBin,H,16,1,30,Hadamard,178.21,1/1000,None
QuESTBin,H,32,1,30,Hadamard,156.718,1/1000,None
QuESTBin,H,1,2,30,Hadamard,1672.33,1/1000,None
QuESTBin,H,4,2,30,Hadamard,437.396,1/1000,None
QuESTBin,H,16,2,30,Hadamard,178.598,1/1000,None
QuESTBin,H,32,2,30,Hadamard,156.458,1/1000,None
QuESTBin,H,1,3,30,Hadamard,1807.57,1/1000,None
QuESTBin,H,4,3,30,Hadamard,475.079,1/1000,None
QuESTBin,H,16,3,30,Hadamard,187.819,1/1000,None
QuESTBin,H,32,3,30,Hadamard,153.796,1/1000,None
QuESTBin,H,1,4,30,Hadamard,1701.94,1/1000,None
QuESTBin,H,4,4,30,Hadamard,444.709,1/1000,None
QuESTBin,H,16,4,30,Hadamard,178.357,1/1000,None
QuESTBin,H,32,4,30,Hadamard,156.58,1/1000,None
QuESTBin,H,1,5,30,Hadamard,1657.37,1/1000,None
QuESTBin,H,4,5,30,Hadamard,433.277,1/1000,None
QuESTBin,H,16,5,30,Hadamard,177.373,1/1000,None
QuESTBin,H,32,5,30,Hadamard,156.328,1/1000,None
QuESTBin,H,1,6,30,Hadamard,1647.01,1/1000,None
QuESTBin,H,4,6,30,Hadamard,430.895,1/1000,None
QuESTBin,H,16,6,30,Hadamard,177.079,1/1000,None
QuESTBin,H,32,6,30,Hadamard,156.104,1/1000,None
QuESTBin,H,1,7,30,Hadamard,1767.77,1/1000,None
QuESTBin,H,4,7,30,Hadamard,460.503,1/1000,None
QuESTBin,H,16,7,30,Hadamard,180.84,1/1000,None
QuESTBin,H,32,7,30,Hadamard,153.876,1/1000,None
QuESTBin,H,1,8,30,Hadamard,1965.76,1/1000,None
QuESTBin,H,4,8,30,Hadamard,506.707,1/1000,None
QuESTBin,H,16,8,30,Hadamard,190.465,1/1000,None
QuESTBin,H,32,8,30,Hadamard,154.253,1/1000,None
QuESTBin,H,1,9,30,Hadamard,1746.82,1/1000,None
QuESTBin,H,4,9,30,Hadamard,446.158,1/1000,None
QuESTBin,H,16,9,30,Hadamard,171.536,1/1000,None
QuESTBin,H,32,9,30,Hadamard,152.816,1/1000,None
QuESTBin,H,1,10,30,Hadamard,1630.87,1/1000,None
QuESTBin,H,4,10,30,Hadamard,415.474,1/1000,None
QuESTBin,H,16,10,30,Hadamard,165.058,1/1000,None
QuESTBin,H,32,10,30,Hadamard,152.53,1/1000,None
QuESTBin,H,1,11,30,Hadamard,1600.86,1/1000,None
QuESTBin,H,4,11,30,Hadamard,407.032,1/1000,None
QuESTBin,H,16,11,30,Hadamard,163.713,1/1000,None
QuESTBin,H,32,11,30,Hadamard,153.044,1/1000,None
QuESTBin,H,1,12,30,Hadamard,1585.95,1/1000,None
QuESTBin,H,4,12,30,Hadamard,403.555,1/1000,None
QuESTBin,H,16,12,30,Hadamard,165.737,1/1000,None
QuESTBin,H,32,12,30,Hadamard,155.155,1/1000,None
QuESTBin,H,1,13,30,Hadamard,1616.8,1/1000,None
QuESTBin,H,4,13,30,Hadamard,414.602,1/1000,None
QuESTBin,H,16,13,30,Hadamard,174.956,1/1000,None
QuESTBin,H,32,13,30,Hadamard,157.302,1/1000,None
QuESTBin,H,1,14,30,Hadamard,1634.54,1/1000,None
QuESTBin,H,4,14,30,Hadamard,415.448,1/1000,None
QuESTBin,H,16,14,30,Hadamard,166.821,1/1000,None
QuESTBin,H,32,14,30,Hadamard,152.248,1/1000,None
QuESTBin,H,1,15,30,Hadamard,1641.71,1/1000,None
QuESTBin,H,4,15,30,Hadamard,421.578,1/1000,None
QuESTBin,H,16,15,30,Hadamard,175.039,1/1000,None
QuESTBin,H,32,15,30,Hadamard,158.178,1/1000,None
QuESTBin,H,1,16,30,Hadamard,1640.13,1/1000,None
QuESTBin,H,4,16,30,Hadamard,420.973,1/1000,None
QuESTBin,H,16,16,30,Hadamard,175.658,1/1000,None
QuESTBin,H,32,16,30,Hadamard,158.346,1/1000,None
QuESTBin,H,1,17,30,Hadamard,1639.97,1/1000,None
QuESTBin,H,4,17,30,Hadamard,420.651,1/1000,None
QuESTBin,H,16,17,30,Hadamard,174.654,1/1000,None
QuESTBin,H,32,17,30,Hadamard,157.977,1/1000,None
QuESTBin,H,1,18,30,Hadamard,1629.87,1/1000,None
QuESTBin,H,4,18,30,Hadamard,414.202,1/1000,None
QuESTBin,H,16,18,30,Hadamard,168.408,1/1000,None
QuESTBin,H,32,18,30,Hadamard,155.262,1/1000,None
QuESTBin,H,1,19,30,Hadamard,1629.23,1/1000,None
QuESTBin,H,4,19,30,Hadamard,414.225,1/1000,None
QuESTBin,H,16,19,30,Hadamard,168.224,1/1000,None
QuESTBin,H,32,19,30,Hadamard,152.678,1/1000,None
QuESTBin,H,1,20,30,Hadamard,1629.16,1/1000,None
QuESTBin,H,4,20,30,Hadamard,414.199,1/1000,None
QuESTBin,H,16,20,30,Hadamard,168.264,1/1000,None
QuESTBin,H,32,20,30,Hadamard,152.614,1/1000,None
QuESTBin,H,1,21,30,Hadamard,1628.61,1/1000,None
QuESTBin,H,4,21,30,Hadamard,414.031,1/1000,None
QuESTBin,H,16,21,30,Hadamard,168.234,1/1000,None
QuESTBin,H,32,21,30,Hadamard,152.674,1/1000,None
QuESTBin,H,1,22,30,Hadamard,1627.5,1/1000,None
QuESTBin,H,4,22,30,Hadamard,414.225,1/1000,None
QuESTBin,H,16,22,30,Hadamard,168.323,1/1000,None
QuESTBin,H,32,22,30,Hadamard,152.573,1/1000,None
QuESTBin,H,1,23,30,Hadamard,1629.03,1/1000,None
QuESTBin,H,4,23,30,Hadamard,414.204,1/1000,None
QuESTBin,H,16,23,30,Hadamard,168.324,1/1000,None
QuESTBin,H,32,23,30,Hadamard,153.019,1/1000,None
QuESTBin,H,1,24,30,Hadamard,1627.17,1/1000,None
QuESTBin,H,4,24,30,Hadamard,413.976,1/1000,None
QuESTBin,H,16,24,30,Hadamard,169.332,1/1000,None
QuESTBin,H,32,24,30,Hadamard,152.935,1/1000,None
QuESTBin,H,1,25,30,Hadamard,1628.79,1/1000,None
QuESTBin,H,4,25,30,Hadamard,414.208,1/1000,None
QuESTBin,H,16,25,30,Hadamard,168.343,1/1000,None
QuESTBin,H,32,25,30,Hadamard,152.683,1/1000,None
QuESTBin,H,1,26,30,Hadamard,1629.22,1/1000,None
QuESTBin,H,4,26,30,Hadamard,414.165,1/1000,None
QuESTBin,H,16,26,30,Hadamard,168.336,1/1000,None
QuESTBin,H,32,26,30,Hadamard,152.701,1/1000,None
QuESTBin,H,1,27,30,Hadamard,1626.96,1/1000,None
QuESTBin,H,4,27,30,Hadamard,414.185,1/1000,None
QuESTBin,H,16,27,30,Hadamard,168.728,1/1000,None
QuESTBin,H,32,27,30,Hadamard,152.731,1/1000,None
QuESTBin,H,1,28,30,Hadamard,1628.97,1/1000,None
QuESTBin,H,4,28,30,Hadamard,414.9,1/1000,None
QuESTBin,H,16,28,30,Hadamard,168.522,1/1000,None
QuESTBin,H,32,28,30,Hadamard,152.743,1/1000,None
QuESTBin,H,1,29,30,Hadamard,1663.1,1/1000,None
QuESTBin,H,4,29,30,Hadamard,423.253,1/1000,None
QuESTBin,H,16,29,30,Hadamard,169.522,1/1000,None
QuESTBin,H,32,29,30,Hadamard,152.74,1/1000,None
QulacsBin,H,1,0,30,Hadamard,1492.36,1/1000,None
QulacsBin,H,4,0,30,Hadamard,401.55,1/1000,None
QulacsBin,H,16,0,30,Hadamard,178.339,1/1000,None
QulacsBin,H,32,0,30,Hadamard,160.192,1/1000,None
QulacsBin,H,1,1,30,Hadamard,1445.74,1/1000,None
QulacsBin,H,4,1,30,Hadamard,389.739,1/1000,None
QulacsBin,H,16,1,30,Hadamard,177.099,1/1000,None
QulacsBin,H,32,1,30,Hadamard,158.781,1/1000,None
QulacsBin,H,1,2,30,Hadamard,1512.84,1/1000,None
QulacsBin,H,4,2,30,Hadamard,405.679,1/1000,None
QulacsBin,H,16,2,30,Hadamard,181.024,1/1000,None
QulacsBin,H,32,2,30,Hadamard,156.4,1/1000,None
QulacsBin,H,1,3,30,Hadamard,1501.85,1/1000,None
QulacsBin,H,4,3,30,Hadamard,403.024,1/1000,None
QulacsBin,H,16,3,30,Hadamard,179.574,1/1000,None
QulacsBin,H,32,3,30,Hadamard,156.922,1/1000,None
QulacsBin,H,1,4,30,Hadamard,1504.23,1/1000,None
QulacsBin,H,4,4,30,Hadamard,401.272,1/1000,None
QulacsBin,H,16,4,30,Hadamard,179.868,1/1000,None
QulacsBin,H,32,4,30,Hadamard,157.383,1/1000,None
QulacsBin,H,1,5,30,Hadamard,1509.59,1/1000,None
QulacsBin,H,4,5,30,Hadamard,403.525,1/1000,None
QulacsBin,H,16,5,30,Hadamard,179.593,1/1000,None
QulacsBin,H,32,5,30,Hadamard,157.658,1/1000,None
QulacsBin,H,1,6,30,Hadamard,1573.2,1/1000,None
QulacsBin,H,4,6,30,Hadamard,426.038,1/1000,None
QulacsBin,H,16,6,30,Hadamard,183.812,1/1000,None
QulacsBin,H,32,6,30,Hadamard,154.397,1/1000,None
QulacsBin,H,1,7,30,Hadamard,1583.57,1/1000,None
QulacsBin,H,4,7,30,Hadamard,428.197,1/1000,None
QulacsBin,H,16,7,30,Hadamard,184.569,1/1000,None
QulacsBin,H,32,7,30,Hadamard,154.656,1/1000,None
QulacsBin,H,1,8,30,Hadamard,1258.46,1/1000,None
QulacsBin,H,4,8,30,Hadamard,348.118,1/1000,None
QulacsBin,H,16,8,30,Hadamard,168.378,1/1000,None
QulacsBin,H,32,8,30,Hadamard,157.547,1/1000,None
QulacsBin,H,1,9,30,Hadamard,1246.63,1/1000,None
QulacsBin,H,4,9,30,Hadamard,342.6,1/1000,None
QulacsBin,H,16,9,30,Hadamard,165.891,1/1000,None
QulacsBin,H,32,9,30,Hadamard,164.528,1/1000,None
QulacsBin,H,1,10,30,Hadamard,1226.35,1/1000,None
QulacsBin,H,4,10,30,Hadamard,343.055,1/1000,None
QulacsBin,H,16,10,30,Hadamard,164.553,1/1000,None
QulacsBin,H,32,10,30,Hadamard,158.879,1/1000,None
QulacsBin,H,1,11,30,Hadamard,1239.7,1/1000,None
QulacsBin,H,4,11,30,Hadamard,349.704,1/1000,None
QulacsBin,H,16,11,30,Hadamard,166.636,1/1000,None
QulacsBin,H,32,11,30,Hadamard,162.109,1/1000,None
QulacsBin,H,1,12,30,Hadamard,1397.46,1/1000,None
QulacsBin,H,4,12,30,Hadamard,382.508,1/1000,None
QulacsBin,H,16,12,30,Hadamard,177.033,1/1000,None
QulacsBin,H,32,12,30,Hadamard,165.664,1/1000,None
QulacsBin,H,1,13,30,Hadamard,1263.16,1/1000,None
QulacsBin,H,4,13,30,Hadamard,351.472,1/1000,None
QulacsBin,H,16,13,30,Hadamard,169.588,1/1000,None
QulacsBin,H,32,13,30,Hadamard,158.537,1/1000,None
QulacsBin,H,1,14,30,Hadamard,1393.44,1/1000,None
QulacsBin,H,4,14,30,Hadamard,384.479,1/1000,None
QulacsBin,H,16,14,30,Hadamard,177.26,1/1000,None
QulacsBin,H,32,14,30,Hadamard,165.16,1/1000,None
QulacsBin,H,1,15,30,Hadamard,1402.04,1/1000,None
QulacsBin,H,4,15,30,Hadamard,389.777,1/1000,None
QulacsBin,H,16,15,30,Hadamard,177.815,1/1000,None
QulacsBin,H,32,15,30,Hadamard,165.059,1/1000,None
QulacsBin,H,1,16,30,Hadamard,1392.99,1/1000,None
QulacsBin,H,4,16,30,Hadamard,389.68,1/1000,None
QulacsBin,H,16,16,30,Hadamard,178.088,1/1000,None
QulacsBin,H,32,16,30,Hadamard,164.429,1/1000,None
QulacsBin,H,1,17,30,Hadamard,1246.24,1/1000,None
QulacsBin,H,4,17,30,Hadamard,385.23,1/1000,None
QulacsBin,H,16,17,30,Hadamard,169.93,1/1000,None
QulacsBin,H,32,17,30,Hadamard,157.919,1/1000,None
QulacsBin,H,1,18,30,Hadamard,1246.31,1/1000,None
QulacsBin,H,4,18,30,Hadamard,349.955,1/1000,None
QulacsBin,H,16,18,30,Hadamard,169.713,1/1000,None
QulacsBin,H,32,18,30,Hadamard,157.813,1/1000,None
QulacsBin,H,1,19,30,Hadamard,1255.73,1/1000,None
QulacsBin,H,4,19,30,Hadamard,349.739,1/1000,None
QulacsBin,H,16,19,30,Hadamard,169.74,1/1000,None
QulacsBin,H,32,19,30,Hadamard,157.879,1/1000,None
QulacsBin,H,1,20,30,Hadamard,1257.42,1/1000,None
QulacsBin,H,4,20,30,Hadamard,348.552,1/1000,None
QulacsBin,H,16,20,30,Hadamard,169.907,1/1000,None
QulacsBin,H,32,20,30,Hadamard,157.787,1/1000,None
QulacsBin,H,1,21,30,Hadamard,1257.6,1/1000,None
QulacsBin,H,4,21,30,Hadamard,350.069,1/1000,None
QulacsBin,H,16,21,30,Hadamard,169.906,1/1000,None
QulacsBin,H,32,21,30,Hadamard,158.51,1/1000,None
QulacsBin,H,1,22,30,Hadamard,1245.54,1/1000,None
QulacsBin,H,4,22,30,Hadamard,350.008,1/1000,None
QulacsBin,H,16,22,30,Hadamard,169.734,1/1000,None
QulacsBin,H,32,22,30,Hadamard,157.737,1/1000,None
QulacsBin,H,1,23,30,Hadamard,1259.47,1/1000,None
QulacsBin,H,4,23,30,Hadamard,350.244,1/1000,None
QulacsBin,H,16,23,30,Hadamard,169.991,1/1000,None
QulacsBin,H,32,23,30,Hadamard,157.624,1/1000,None
QulacsBin,H,1,24,30,Hadamard,1245.61,1/1000,None
QulacsBin,H,4,24,30,Hadamard,350.373,1/1000,None
QulacsBin,H,16,24,30,Hadamard,169.839,1/1000,None
QulacsBin,H,32,24,30,Hadamard,157.811,1/1000,None
QulacsBin,H,1,25,30,Hadamard,1257.65,1/1000,None
QulacsBin,H,4,25,30,Hadamard,348.343,1/1000,None
QulacsBin,H,16,25,30,Hadamard,169.935,1/1000,None
QulacsBin,H,32,25,30,Hadamard,157.719,1/1000,None
QulacsBin,H,1,26,30,Hadamard,1244.76,1/1000,None
QulacsBin,H,4,26,30,Hadamard,348.458,1/1000,None
QulacsBin,H,16,26,30,Hadamard,169.667,1/1000,None
QulacsBin,H,32,26,30,Hadamard,157.857,1/1000,None
QulacsBin,H,1,27,30,Hadamard,1248.28,1/1000,None
QulacsBin,H,4,27,30,Hadamard,348.249,1/1000,None
QulacsBin,H,16,27,30,Hadamard,169.757,1/1000,None
QulacsBin,H,32,27,30,Hadamard,157.829,1/1000,None
QulacsBin,H,1,28,30,Hadamard,1267.35,1/1000,None
QulacsBin,H,4,28,30,Hadamard,351.623,1/1000,None
QulacsBin,H,16,28,30,Hadamard,170.743,1/1000,None
QulacsBin,H,32,28,30,Hadamard,157.243,1/1000,None
QulacsBin,H,1,29,30,Hadamard,1268,1/1000,None
QulacsBin,H,4,29,30,Hadamard,352.13,1/1000,None
QulacsBin,H,16,29,30,Hadamard,170.438,1/1000,None
QulacsBin,H,32,29,30,Hadamard,157.149,1/1000,None
