LightningOMPBin,CNOT,1,0,1,30,CNOT,576.288,1/1000,AVX512
LightningOMPBin,CNOT,4,0,1,30,CNOT,163.991,1/1000,AVX512
LightningOMPBin,CNOT,16,0,1,30,CNOT,82.1483,1/1000,AVX512
LightningOMPBin,CNOT,32,0,1,30,CNOT,78.6156,1/1000,AVX512
LightningOMPBin,CNOT,1,0,2,30,CNOT,574.653,1/1000,AVX512
LightningOMPBin,CNOT,4,0,2,30,CNOT,163.785,1/1000,AVX512
LightningOMPBin,CNOT,16,0,2,30,CNOT,81.975,1/1000,AVX512
LightningOMPBin,CNOT,32,0,2,30,CNOT,78.8077,1/1000,AVX512
LightningOMPBin,CNOT,1,0,3,30,CNOT,576.374,1/1000,AVX512
LightningOMPBin,CNOT,4,0,3,30,CNOT,162.812,1/1000,AVX512
LightningOMPBin,CNOT,16,0,3,30,CNOT,82.0292,1/1000,AVX512
LightningOMPBin,CNOT,32,0,3,30,CNOT,78.7577,1/1000,AVX512
LightningOMPBin,CNOT,1,0,4,30,CNOT,575.862,1/1000,AVX512
LightningOMPBin,CNOT,4,0,4,30,CNOT,162.945,1/1000,AVX512
LightningOMPBin,CNOT,16,0,4,30,CNOT,81.9755,1/1000,AVX512
LightningOMPBin,CNOT,32,0,4,30,CNOT,78.8033,1/1000,AVX512
LightningOMPBin,CNOT,1,0,5,30,CNOT,575.655,1/1000,AVX512
LightningOMPBin,CNOT,4,0,5,30,CNOT,162.918,1/1000,AVX512
LightningOMPBin,CNOT,16,0,5,30,CNOT,81.9609,1/1000,AVX512
LightningOMPBin,CNOT,32,0,5,30,CNOT,78.7814,1/1000,AVX512
LightningOMPBin,CNOT,1,0,6,30,CNOT,575.93,1/1000,AVX512
LightningOMPBin,CNOT,4,0,6,30,CNOT,163.025,1/1000,AVX512
LightningOMPBin,CNOT,16,0,6,30,CNOT,81.9018,1/1000,AVX512
LightningOMPBin,CNOT,32,0,6,30,CNOT,78.7776,1/1000,AVX512
LightningOMPBin,CNOT,1,0,7,30,CNOT,576.233,1/1000,AVX512
LightningOMPBin,CNOT,4,0,7,30,CNOT,162.867,1/1000,AVX512
LightningOMPBin,CNOT,16,0,7,30,CNOT,82.0216,1/1000,AVX512
LightningOMPBin,CNOT,32,0,7,30,CNOT,78.7256,1/1000,AVX512
LightningOMPBin,CNOT,1,0,8,30,CNOT,576.394,1/1000,AVX512
LightningOMPBin,CNOT,4,0,8,30,CNOT,162.983,1/1000,AVX512
