H2, STO-3G, 4, 15, 0.027456108247861266
HeH+, STO-3G, 4, 27, 0.038762720534577966
H3+, STO-3G, 6, 66, 0.09450461925007403
He2, 6-31G, 8, 181, 0.26967585808597505
H2, 6-31G, 8, 185, 0.3100364727433771
LiH, STO-3G, 12, 631, 1.4585875829216093
H3+, 6-31G, 12, 1403, 3.197486013872549
BeH2, STO-3G, 14, 666, 2.4035845319740474
H2O, STO-3G, 14, 1086, 3.677800875157118
H2, CC-PVDZ, 20, 2951, 313.73083174065687
C2H2, STO-3G, 24, 6401, 36123.13679781975
