H2, STO-3G, 4, 15, 0.02154289186000824
HeH+, STO-3G, 4, 27, 0.024270083755254745
H3+, STO-3G, 6, 66, 0.04318032902665436
He2, 6-31G, 8, 181, 0.11124931368976831
H2, 6-31G, 8, 185, 0.1097258166410029
LiH, STO-3G, 12, 631, 0.5266985595226288
H3+, 6-31G, 12, 1403, 1.0628002241719514
BeH2, STO-3G, 14, 666, 1.2121296438854188
H2O, STO-3G, 14, 1086, 1.4121787680778652
H2, CC-PVDZ, 20, 2951, 91.86764163174666
C2H2, STO-3G, 24, 6401, 9475.930142959114
